sample.no,year,date,sanctuary,status,site.new,complexity,depth,size.class,count
1302,2018,2018-01-22T00:00:00Z,Green Island,No-take,Green Island.No-take.Green Island,3,0,legal,0
1303,2018,2018-01-22T00:00:00Z,Green Island,No-take,Green Island.No-take.Green Island,1,0,legal,0
1304,2018,2018-01-22T00:00:00Z,Green Island,No-take,Green Island.No-take.Green Island,4,0,legal,1
1305,2018,2018-01-22T00:00:00Z,Green Island,No-take,Green Island.No-take.Green Island,2,0,legal,0
1306,2018,2018-01-22T00:00:00Z,Green Island,No-take,Green Island.No-take.Green Island,2,0,legal,0
1307,2018,2018-01-22T00:00:00Z,Green Island,No-take,Green Island.No-take.Green Island,2,0,legal,0
1308,2018,2018-01-22T00:00:00Z,Green Island,No-take,Green Island.No-take.Green Island,2,0,legal,0
1309,2018,2018-01-22T00:00:00Z,Green Island,No-take,Green Island.No-take.Green Island,3,0,legal,0
1310,2018,2018-01-22T00:00:00Z,Green Island,No-take,Green Island.No-take.Green Island,1,0,legal,0
1311,2018,2018-01-22T00:00:00Z,Green Island,No-take,Green Island.No-take.Green Island,2,0,legal,1
1312,2018,2018-01-22T00:00:00Z,Green Island,No-take,Green Island.No-take.Green Island,3,0,legal,0
1313,2018,2018-01-22T00:00:00Z,Green Island,No-take,Green Island.No-take.Green Island,4,0,legal,0
1314,2018,2018-01-22T00:00:00Z,Green Island,No-take,Green Island.No-take.Green Island,2,0,legal,0
1315,2018,2018-01-22T00:00:00Z,Green Island,No-take,Green Island.No-take.Green Island,3,0,legal,0
1316,2018,2018-01-22T00:00:00Z,Green Island,No-take,Green Island.No-take.Green Island,3,0,legal,0
1317,2018,2018-01-22T00:00:00Z,Green Island,No-take,Green Island.No-take.Green Island,2,0,legal,0
1318,2018,2018-01-22T00:00:00Z,Green Island,No-take,Green Island.No-take.Green Island,4,0,legal,1
1319,2018,2018-01-22T00:00:00Z,Green Island,No-take,Green Island.No-take.Green Island,4,0,legal,0
1320,2018,2018-01-22T00:00:00Z,Green Island,No-take,Green Island.No-take.Green Island,2,0,legal,0
1321,2018,2018-01-22T00:00:00Z,Green Island,No-take,Green Island.No-take.Green Island,4,0,legal,2
1322,2018,2018-01-22T00:00:00Z,Green Island,No-take,Green Island.No-take.Green Island,2,0,legal,0
1323,2018,2018-01-22T00:00:00Z,Green Island,No-take,Green Island.No-take.Green Island,1,0,legal,0
1324,2018,2018-01-22T00:00:00Z,Green Island,No-take,Green Island.No-take.Green Island,4,0,legal,0
1325,2018,2018-01-22T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Geordie Bay,2,0,legal,0
1326,2018,2018-01-22T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Geordie Bay,2,0,legal,0
1327,2018,2018-01-22T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Geordie Bay,3,0,legal,0
1328,2018,2018-01-22T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Geordie Bay,4,0,legal,0
1329,2018,2018-01-22T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Geordie Bay,4,0,legal,0
1330,2018,2018-01-22T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Geordie Bay,4,0,legal,0
1331,2018,2018-01-22T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Geordie Bay,3,0,legal,0
1332,2018,2018-01-22T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Geordie Bay,1,0,legal,0
1333,2018,2018-01-22T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Geordie Bay,4,0,legal,0
1334,2018,2018-01-22T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Geordie Bay,4,0,legal,0
1335,2018,2018-01-22T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Geordie Bay,3,0,legal,0
1336,2018,2018-01-22T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Geordie Bay,4,0,legal,0
1337,2018,2018-01-22T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Geordie Bay,3,0,legal,0
1338,2018,2018-01-22T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Geordie Bay,4,0,legal,0
1339,2018,2018-01-22T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Geordie Bay,2,0,legal,0
1340,2018,2018-01-22T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Geordie Bay,1,0,legal,0
1341,2018,2018-01-22T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Geordie Bay,3,0,legal,0
1342,2018,2018-01-22T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Geordie Bay,2,0,legal,0
1343,2018,2018-01-22T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Geordie Bay,2,0,legal,0
1344,2018,2018-01-22T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Geordie Bay,2,0,legal,0
1345,2018,2018-01-22T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Geordie Bay,1,0,legal,0
1346,2018,2018-01-22T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Geordie Bay,2,0,legal,0
1347,2018,2018-01-22T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Geordie Bay,2,0,legal,0
1348,2018,2018-01-22T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Geordie Bay,2,0,legal,0
1349,2018,2018-01-22T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Geordie Bay,4,0,legal,0
1350,2018,2018-01-22T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Geordie Bay,3,0,legal,0
1351,2018,2018-01-22T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Geordie Bay,2,0,legal,0
1352,2018,2018-01-22T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Geordie Bay,1,0,legal,0
1353,2018,2018-01-22T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Geordie Bay,2,0,legal,0
1354,2018,2018-01-22T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Geordie Bay,3,0,legal,0
1355,2018,2018-01-23T00:00:00Z,Parker Point,Fished,Parker Point.Fished.Parker Point,2,0,legal,0
1356,2018,2018-01-23T00:00:00Z,Parker Point,Fished,Parker Point.Fished.Parker Point,4,0,legal,0
1357,2018,2018-01-23T00:00:00Z,Parker Point,Fished,Parker Point.Fished.Parker Point,2,0,legal,0
1358,2018,2018-01-23T00:00:00Z,Parker Point,Fished,Parker Point.Fished.Parker Point,4,0,legal,0
1359,2018,2018-01-23T00:00:00Z,Parker Point,Fished,Parker Point.Fished.Parker Point,3,0,legal,0
1360,2018,2018-01-23T00:00:00Z,Parker Point,Fished,Parker Point.Fished.Parker Point,2,0,legal,0
1361,2018,2018-01-23T00:00:00Z,Parker Point,Fished,Parker Point.Fished.Parker Point,3,0,legal,0
1362,2018,2018-01-23T00:00:00Z,Parker Point,Fished,Parker Point.Fished.Parker Point,2,0,legal,0
1363,2018,2018-01-23T00:00:00Z,Parker Point,Fished,Parker Point.Fished.Parker Point,4,0,legal,0
1364,2018,2018-01-23T00:00:00Z,Parker Point,Fished,Parker Point.Fished.Parker Point,4,0,legal,0
1365,2018,2018-01-23T00:00:00Z,Parker Point,Fished,Parker Point.Fished.Parker Point,2,0,legal,0
1366,2018,2018-01-23T00:00:00Z,Parker Point,Fished,Parker Point.Fished.Parker Point,3,0,legal,0
1367,2018,2018-01-23T00:00:00Z,Parker Point,Fished,Parker Point.Fished.Parker Point,3,0,legal,0
1368,2018,2018-01-23T00:00:00Z,Parker Point,Fished,Parker Point.Fished.Parker Point,3,0,legal,0
1369,2018,2018-01-23T00:00:00Z,Parker Point,Fished,Parker Point.Fished.Parker Point,2,0,legal,0
1370,2018,2018-01-23T00:00:00Z,Parker Point,Fished,Parker Point.Fished.Parker Point,3,0,legal,0
1371,2018,2018-01-23T00:00:00Z,Parker Point,Fished,Parker Point.Fished.Parker Point,2,0,legal,0
1372,2018,2018-01-23T00:00:00Z,Parker Point,Fished,Parker Point.Fished.Parker Point,2,0,legal,0
1373,2018,2018-01-23T00:00:00Z,Parker Point,Fished,Parker Point.Fished.Parker Point,3,0,legal,0
1374,2018,2018-01-23T00:00:00Z,Parker Point,Fished,Parker Point.Fished.Parker Point,1,0,legal,0
1375,2018,2018-01-23T00:00:00Z,Parker Point,Fished,Parker Point.Fished.Parker Point,1,0,legal,0
1376,2018,2018-01-23T00:00:00Z,Parker Point,Fished,Parker Point.Fished.Parker Point,2,0,legal,0
1377,2018,2018-01-23T00:00:00Z,Parker Point,Fished,Parker Point.Fished.Parker Point,3,0,legal,1
1378,2018,2018-01-23T00:00:00Z,Parker Point,Fished,Parker Point.Fished.Parker Point,4,0,legal,0
1379,2018,2018-01-23T00:00:00Z,Parker Point,Fished,Parker Point.Fished.Parker Point,4,0,legal,0
1380,2018,2018-01-23T00:00:00Z,Parker Point,Fished,Parker Point.Fished.Parker Point,4,0,legal,0
1381,2018,2018-01-23T00:00:00Z,Parker Point,Fished,Parker Point.Fished.Parker Point,3,0,legal,0
1382,2018,2018-01-23T00:00:00Z,Parker Point,Fished,Parker Point.Fished.Parker Point,4,0,legal,0
1383,2018,2018-01-23T00:00:00Z,Parker Point,Fished,Parker Point.Fished.Parker Point,1,0,legal,0
1384,2018,2018-01-23T00:00:00Z,Parker Point,Fished,Parker Point.Fished.Parker Point,4,0,legal,0
1385,2018,2018-01-25T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Little Salmon,2,0,legal,0
1386,2018,2018-01-25T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Little Salmon,3,0,legal,0
1387,2018,2018-01-25T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Little Salmon,3,0,legal,2
1388,2018,2018-01-25T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Little Salmon,3,0,legal,0
1389,2018,2018-01-25T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Little Salmon,2,0,legal,0
1390,2018,2018-01-25T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Little Salmon,4,0,legal,0
1391,2018,2018-01-25T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Little Salmon,4,0,legal,0
1392,2018,2018-01-25T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Little Salmon,3,0,legal,1
1393,2018,2018-01-25T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Little Salmon,1,0,legal,0
1394,2018,2018-01-25T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Little Salmon,3,0,legal,0
1395,2018,2018-01-25T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Little Salmon,3,0,legal,0
1396,2018,2018-01-25T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Little Salmon,4,0,legal,0
1397,2018,2018-01-25T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Little Salmon,4,0,legal,1
1398,2018,2018-01-25T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Little Salmon,4,0,legal,2
1399,2018,2018-01-25T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Little Salmon,3,0,legal,0
1400,2018,2018-01-25T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Little Salmon,4,0,legal,0
1401,2018,2018-01-25T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Little Salmon,3,0,legal,1
1402,2018,2018-01-25T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Little Salmon,4,0,legal,3
1403,2018,2018-01-25T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Little Salmon,1,0,legal,0
1404,2018,2018-01-25T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Little Salmon,1,0,legal,0
1405,2018,2018-01-25T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Little Salmon,3,0,legal,0
1406,2018,2018-01-25T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Little Salmon,4,0,legal,1
1407,2018,2018-01-25T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Little Salmon,3,0,legal,0
1408,2018,2018-01-25T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Little Salmon,4,0,legal,1
1409,2018,2018-01-25T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Little Salmon,4,0,legal,0
1410,2018,2018-01-25T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Little Salmon,4,0,legal,2
1411,2018,2018-01-25T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Little Salmon,2,0,legal,1
1412,2018,2018-01-25T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Little Salmon,4,0,legal,0
1413,2018,2018-01-25T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Little Salmon,3,0,legal,0
1414,2018,2018-01-25T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Little Salmon,2,0,legal,0
1415,2018,2018-01-25T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Little Salmon,3,0,legal,0
1416,2018,2018-01-25T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Little Salmon,3,0,legal,0
1417,2018,2018-01-25T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Little Salmon,3,0,legal,0
1418,2018,2018-01-25T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Little Salmon,2,0,legal,0
1419,2018,2018-01-25T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Little Salmon,3,0,legal,0
1420,2018,2018-01-25T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Little Salmon,0,0,legal,0
1421,2018,2018-01-25T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Little Salmon,3,0,legal,0
1422,2018,2018-01-25T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Little Salmon,2,0,legal,0
1423,2018,2018-01-25T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Little Salmon,2,0,legal,1
1424,2018,2018-01-26T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Parker Point,2,0,legal,3
1425,2018,2018-01-26T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Parker Point,2,0,legal,0
1426,2018,2018-01-26T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Parker Point,1,0,legal,1
1427,2018,2018-01-26T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Parker Point,2,0,legal,1
1428,2018,2018-01-26T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Parker Point,4,0,legal,2
1429,2018,2018-01-26T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Parker Point,4,0,legal,0
1430,2018,2018-01-26T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Parker Point,4,0,legal,3
1431,2018,2018-01-26T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Parker Point,2,0,legal,0
1432,2018,2018-01-26T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Parker Point,2,0,legal,0
1433,2018,2018-01-26T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Parker Point,1,0,legal,0
1434,2018,2018-01-26T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Parker Point,3,0,legal,0
1435,2018,2018-01-26T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Parker Point,4,0,legal,0
1436,2018,2018-01-26T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Parker Point,2,0,legal,0
1437,2018,2018-01-26T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Parker Point,4,0,legal,0
1438,2018,2018-01-26T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Parker Point,2,0,legal,0
1439,2018,2018-01-26T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Parker Point,4,0,legal,1
1440,2018,2018-01-26T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Parker Point,3,0,legal,0
1441,2018,2018-01-26T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Parker Point,4,0,legal,0
1442,2018,2018-01-26T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Parker Point,2,0,legal,0
1443,2018,2018-01-26T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Parker Point,3,0,legal,0
1444,2018,2018-01-26T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Parker Point,2,0,legal,0
1445,2018,2018-01-26T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Parker Point,4,0,legal,0
1446,2018,2018-01-26T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Parker Point,4,0,legal,3
1447,2018,2018-01-26T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Parker Point,4,0,legal,0
1448,2018,2018-01-26T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Parker Point,4,0,legal,0
1449,2018,2018-01-26T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Parker Point,3,0,legal,0
1450,2018,2018-01-26T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Parker Point,3,0,legal,0
1451,2018,2018-01-26T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Parker Point,2,0,legal,0
1452,2018,2018-01-26T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Parker Point,2,0,legal,1
1453,2018,2018-01-26T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Parker Point,3,0,legal,0
1454,2018,2018-01-26T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Parker Point,2,0,legal,0
1455,2018,2018-01-26T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Parker Point,4,0,legal,0
1456,2018,2018-01-26T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Parker Point,1,0,legal,0
1457,2018,2018-01-26T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Parker Point,3,0,legal,0
1458,2018,2018-01-26T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Parker Point,3,0,legal,1
1459,2018,2018-01-26T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Parker Point,3,0,legal,0
1460,2018,2018-01-26T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Parker Point,2,0,legal,0
1461,2018,2018-01-26T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Parker Point,4,0,legal,1
1462,2018,2018-01-26T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Parker Point,4,0,legal,1
1463,2018,2018-01-26T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Parker Point,4,0,legal,0
1464,2018,2018-01-26T00:00:00Z,Parker Point,Fished,Parker Point.Fished.Fairbridge,4,0,legal,0
1465,2018,2018-01-26T00:00:00Z,Parker Point,Fished,Parker Point.Fished.Fairbridge,4,0,legal,0
1466,2018,2018-01-26T00:00:00Z,Parker Point,Fished,Parker Point.Fished.Fairbridge,3,0,legal,0
1467,2018,2018-01-26T00:00:00Z,Parker Point,Fished,Parker Point.Fished.Fairbridge,3,0,legal,0
1468,2018,2018-01-26T00:00:00Z,Parker Point,Fished,Parker Point.Fished.Fairbridge,3,0,legal,0
1469,2018,2018-01-26T00:00:00Z,Parker Point,Fished,Parker Point.Fished.Fairbridge,2,0,legal,1
1470,2018,2018-01-26T00:00:00Z,Parker Point,Fished,Parker Point.Fished.Fairbridge,1,0,legal,0
1471,2018,2018-01-26T00:00:00Z,Parker Point,Fished,Parker Point.Fished.Fairbridge,2,0,legal,0
1472,2018,2018-01-26T00:00:00Z,Parker Point,Fished,Parker Point.Fished.Fairbridge,1,0,legal,0
1473,2018,2018-01-26T00:00:00Z,Parker Point,Fished,Parker Point.Fished.Fairbridge,4,0,legal,0
1474,2018,2018-01-26T00:00:00Z,Parker Point,Fished,Parker Point.Fished.Fairbridge,2,0,legal,0
1475,2018,2018-01-26T00:00:00Z,Parker Point,Fished,Parker Point.Fished.Fairbridge,4,0,legal,1
1476,2018,2018-01-26T00:00:00Z,Parker Point,Fished,Parker Point.Fished.Fairbridge,4,0,legal,0
1477,2018,2018-01-26T00:00:00Z,Parker Point,Fished,Parker Point.Fished.Fairbridge,2,0,legal,0
1478,2018,2018-01-26T00:00:00Z,Parker Point,Fished,Parker Point.Fished.Fairbridge,2,0,legal,0
1479,2018,2018-01-26T00:00:00Z,Parker Point,Fished,Parker Point.Fished.Fairbridge,3,0,legal,0
1480,2018,2018-01-26T00:00:00Z,Parker Point,Fished,Parker Point.Fished.Fairbridge,3,0,legal,0
1481,2018,2018-01-26T00:00:00Z,Parker Point,Fished,Parker Point.Fished.Fairbridge,1,0,legal,0
1482,2018,2018-01-26T00:00:00Z,Parker Point,Fished,Parker Point.Fished.Fairbridge,3,0,legal,0
1483,2018,2018-01-26T00:00:00Z,Parker Point,Fished,Parker Point.Fished.Fairbridge,4,0,legal,0
1484,2018,2018-01-26T00:00:00Z,Parker Point,Fished,Parker Point.Fished.Fairbridge,1,0,legal,0
1485,2018,2018-01-26T00:00:00Z,Parker Point,Fished,Parker Point.Fished.Fairbridge,3,0,legal,0
1486,2018,2018-01-26T00:00:00Z,Parker Point,Fished,Parker Point.Fished.Fairbridge,1,0,legal,0
1487,2018,2018-01-26T00:00:00Z,Parker Point,Fished,Parker Point.Fished.Fairbridge,4,0,legal,2
1488,2018,2018-01-26T00:00:00Z,Parker Point,Fished,Parker Point.Fished.Fairbridge,3,0,legal,0
1489,2018,2018-01-26T00:00:00Z,Parker Point,Fished,Parker Point.Fished.Fairbridge,2,0,legal,0
1490,2018,2018-01-26T00:00:00Z,Parker Point,Fished,Parker Point.Fished.Fairbridge,2,0,legal,0
1491,2018,2018-01-26T00:00:00Z,Parker Point,Fished,Parker Point.Fished.Fairbridge,1,0,legal,0
1492,2018,2018-01-26T00:00:00Z,Parker Point,Fished,Parker Point.Fished.Fairbridge,1,0,legal,1
1493,2018,2018-01-26T00:00:00Z,Parker Point,Fished,Parker Point.Fished.Fairbridge,1,0,legal,0
1494,2018,2018-01-26T00:00:00Z,Green Island,Fished,Green Island.Fished.West Salmon,1,0,legal,0
1495,2018,2018-01-26T00:00:00Z,Green Island,Fished,Green Island.Fished.West Salmon,4,0,legal,0
1496,2018,2018-01-26T00:00:00Z,Green Island,Fished,Green Island.Fished.West Salmon,1,0,legal,0
1497,2018,2018-01-26T00:00:00Z,Green Island,Fished,Green Island.Fished.West Salmon,3,0,legal,0
1498,2018,2018-01-26T00:00:00Z,Green Island,Fished,Green Island.Fished.West Salmon,2,0,legal,0
1499,2018,2018-01-26T00:00:00Z,Green Island,Fished,Green Island.Fished.West Salmon,3,0,legal,0
1500,2018,2018-01-26T00:00:00Z,Green Island,Fished,Green Island.Fished.West Salmon,4,0,legal,0
1501,2018,2018-01-26T00:00:00Z,Green Island,Fished,Green Island.Fished.West Salmon,3,0,legal,0
1502,2018,2018-01-26T00:00:00Z,Green Island,Fished,Green Island.Fished.West Salmon,4,0,legal,0
1503,2018,2018-01-26T00:00:00Z,Green Island,Fished,Green Island.Fished.West Salmon,2,0,legal,0
1504,2018,2018-01-26T00:00:00Z,Green Island,Fished,Green Island.Fished.West Salmon,2,0,legal,0
1505,2018,2018-01-26T00:00:00Z,Green Island,Fished,Green Island.Fished.West Salmon,3,0,legal,0
1506,2018,2018-01-26T00:00:00Z,Green Island,Fished,Green Island.Fished.West Salmon,1,0,legal,0
1507,2018,2018-01-26T00:00:00Z,Green Island,Fished,Green Island.Fished.West Salmon,2,0,legal,1
1508,2018,2018-01-26T00:00:00Z,Green Island,Fished,Green Island.Fished.West Salmon,2,0,legal,0
1509,2018,2018-01-26T00:00:00Z,Green Island,Fished,Green Island.Fished.West Salmon,3,0,legal,0
1510,2018,2018-01-26T00:00:00Z,Green Island,Fished,Green Island.Fished.West Salmon,1,0,legal,0
1511,2018,2018-01-26T00:00:00Z,Green Island,Fished,Green Island.Fished.West Salmon,1,0,legal,0
1512,2018,2018-01-26T00:00:00Z,Green Island,Fished,Green Island.Fished.West Salmon,4,0,legal,0
1513,2018,2018-01-26T00:00:00Z,Green Island,Fished,Green Island.Fished.West Salmon,2,0,legal,0
1514,2018,2018-01-26T00:00:00Z,Green Island,Fished,Green Island.Fished.West Salmon,1,0,legal,0
1515,2018,2018-01-26T00:00:00Z,Green Island,Fished,Green Island.Fished.West Salmon,2,0,legal,0
1516,2018,2018-01-26T00:00:00Z,Green Island,Fished,Green Island.Fished.West Salmon,2,0,legal,0
1517,2018,2018-01-26T00:00:00Z,Green Island,Fished,Green Island.Fished.West Salmon,1,0,legal,0
1518,2018,2018-01-26T00:00:00Z,Green Island,Fished,Green Island.Fished.West Salmon,3,0,legal,0
1519,2018,2018-01-26T00:00:00Z,Green Island,Fished,Green Island.Fished.West Salmon,4,0,legal,0
1520,2018,2018-01-26T00:00:00Z,Green Island,Fished,Green Island.Fished.West Salmon,4,0,legal,0
1521,2018,2018-01-26T00:00:00Z,Green Island,Fished,Green Island.Fished.West Salmon,1,0,legal,0
1522,2018,2018-01-26T00:00:00Z,Green Island,Fished,Green Island.Fished.West Salmon,3,0,legal,0
1523,2018,2018-01-26T00:00:00Z,Green Island,Fished,Green Island.Fished.West Salmon,2,0,legal,0
1524,2018,2018-01-26T00:00:00Z,Green Island,Fished,Green Island.Fished.West Salmon,2,0,legal,0
1525,2018,2018-01-26T00:00:00Z,Green Island,Fished,Green Island.Fished.West Salmon,2,0,legal,0
1526,2018,2018-01-26T00:00:00Z,Green Island,Fished,Green Island.Fished.West Salmon,4,0,legal,0
1527,2018,2018-01-26T00:00:00Z,Green Island,Fished,Green Island.Fished.West Salmon,3,0,legal,0
1528,2018,2018-01-26T00:00:00Z,Green Island,Fished,Green Island.Fished.West Salmon,4,0,legal,0
